gender,age_at_enrollment,gpa,tuition_debt,scholarship,failed_subjects,credits_enrolled,credits_passed,warning_level,target_binary,source_target
1,29,0.0,1,0,11,11,0,2,1,Dropout
1,27,11.8,1,0,2,12,10,1,1,Dropout
1,33,12.83,0,0,3,10,7,1,0,Enrolled
1,57,11.99,0,0,8,29,21,2,1,Dropout
1,20,12.2,0,0,2,12,10,0,0,Enrolled
1,26,12.5,0,0,4,10,6,1,1,Dropout
1,27,0.0,1,0,10,10,0,2,0,Enrolled
1,19,11.52,0,0,1,10,9,1,0,Graduate
1,23,13.0,0,0,5,12,7,1,1,Dropout
1,27,14.68,0,0,0,10,10,0,0,Graduate
1,20,12.94,1,1,0,15,15,0,0,Graduate
0,19,12.59,0,1,1,23,22,0,0,Graduate
0,19,0.0,1,0,12,12,0,2,1,Dropout
0,20,11.85,0,0,1,12,11,1,0,Graduate
0,33,12.42,0,0,3,13,10,1,0,Enrolled
0,22,11.81,0,0,0,29,29,1,0,Graduate
0,18,12.17,0,0,3,10,7,1,0,Graduate
0,27,15.94,0,0,2,16,14,0,0,Graduate
0,27,0.0,0,0,10,10,0,2,1,Dropout
0,19,10.48,0,0,2,12,10,1,0,Graduate
0,20,13.02,0,1,2,12,10,0,0,Enrolled
0,23,13.33,0,1,0,12,12,0,0,Graduate
0,22,14.58,0,1,6,46,40,2,0,Graduate
0,18,5.0,0,1,11,12,1,2,1,Dropout
0,18,11.86,0,1,0,12,12,1,0,Graduate
0,31,13.17,0,1,0,12,12,0,0,Graduate
0,19,5.62,0,0,8,12,4,2,1,Dropout
0,19,11.63,0,0,1,12,11,1,0,Enrolled
0,24,6.0,0,0,11,12,1,2,1,Dropout
0,19,13.4,0,0,0,15,15,0,0,Graduate
0,19,12.6,0,0,0,10,10,0,0,Graduate
0,26,11.62,0,0,5,12,7,1,1,Dropout
1,27,0.0,1,0,0,0,0,2,1,Dropout
0,19,12.21,0,0,0,12,12,0,0,Graduate
0,29,15.37,0,0,0,10,10,0,1,Dropout
0,18,12.32,0,1,0,16,16,0,0,Graduate
0,19,14.28,0,0,0,15,15,0,0,Graduate
0,18,12.83,0,0,0,12,12,0,0,Enrolled
0,18,15.87,0,1,0,10,10,0,0,Graduate
0,19,0.0,0,0,0,0,0,2,1,Dropout
0,19,15.06,0,0,0,15,15,0,0,Graduate
0,19,12.0,0,0,0,12,12,0,1,Dropout
0,19,12.49,0,0,2,12,10,0,0,Enrolled
0,19,11.58,0,0,0,12,12,1,0,Graduate
0,19,14.17,0,1,0,12,12,0,0,Graduate
0,18,0.0,1,0,15,15,0,2,1,Dropout
0,20,13.45,0,0,0,12,12,0,0,Graduate
0,20,11.15,0,0,3,12,9,1,0,Graduate
0,21,12.33,0,0,4,10,6,1,0,Enrolled
0,31,12.12,0,0,9,20,11,2,1,Dropout
0,20,11.1,0,1,0,15,15,1,0,Graduate
0,19,11.12,0,1,3,10,7,1,0,Enrolled
0,18,14.65,0,0,2,14,12,0,0,Graduate
0,19,14.29,0,1,0,15,15,0,0,Graduate
0,30,12.17,0,0,1,29,28,0,0,Graduate
0,21,11.02,0,0,3,12,9,1,0,Enrolled
0,19,13.2,0,0,0,10,10,0,0,Graduate
0,22,13.4,1,0,0,10,10,0,0,Graduate
0,18,12.75,0,1,0,12,12,0,0,Graduate
0,18,11.88,0,0,1,12,11,1,0,Graduate
0,19,12.79,0,1,2,16,14,0,0,Graduate
0,18,13.89,0,0,0,12,12,0,0,Graduate
0,21,13.54,0,0,1,15,14,0,0,Enrolled
0,18,12.85,0,0,3,15,12,1,0,Enrolled
0,20,0.0,0,0,0,0,0,2,0,Graduate
0,18,12.25,0,0,2,10,8,0,0,Graduate
0,25,16.68,0,0,0,12,12,0,0,Graduate
0,19,14.08,0,0,0,12,12,0,0,Graduate
0,19,11.85,0,1,3,12,9,1,0,Enrolled
0,26,15.39,0,0,0,12,12,0,0,Graduate
0,21,11.68,0,0,1,10,9,1,0,Graduate
0,19,5.5,0,0,9,10,1,2,1,Dropout
0,19,15.11,0,1,2,16,14,0,0,Graduate
0,18,14.89,0,1,0,12,12,0,0,Graduate
0,32,11.57,0,1,5,20,15,1,0,Graduate
0,18,11.33,0,1,0,12,12,1,0,Graduate
0,20,11.91,0,0,3,14,11,1,0,Enrolled
0,20,10.96,0,0,1,10,9,1,0,Enrolled
0,39,10.68,1,1,1,10,9,1,0,Graduate
0,20,12.75,0,0,4,10,6,1,0,Enrolled
0,18,0.0,1,0,0,0,0,2,1,Dropout
0,18,14.75,1,1,0,12,12,0,0,Graduate
0,21,15.17,0,0,0,23,23,0,0,Graduate
0,18,11.98,0,0,2,14,12,1,0,Enrolled
0,18,10.67,0,0,5,10,5,1,0,Enrolled
0,21,11.62,0,0,9,26,17,2,0,Graduate
0,22,10.17,0,0,5,10,5,1,1,Dropout
1,21,12.92,0,0,3,12,9,1,0,Enrolled
1,20,11.17,0,1,7,12,5,2,0,Enrolled
1,21,0.0,0,1,0,0,0,2,0,Graduate
0,20,12.33,0,1,1,12,11,0,0,Graduate
0,19,14.33,0,0,2,16,14,0,0,Graduate
0,20,15.67,0,1,0,12,12,0,0,Graduate
0,19,13.0,0,0,0,10,10,0,0,Graduate
0,18,13.05,0,1,1,10,9,0,0,Graduate
0,18,12.25,0,0,9,12,3,2,1,Dropout
0,24,10.58,0,0,4,10,6,1,1,Dropout
0,21,12.38,1,1,0,12,12,0,1,Dropout
1,18,11.29,0,1,4,15,11,1,0,Graduate
1,20,12.4,0,1,1,10,9,0,0,Graduate
0,20,11.98,1,0,3,12,9,1,1,Dropout
0,18,12.22,1,0,3,12,9,1,1,Dropout
0,25,12.37,0,1,3,14,11,1,0,Graduate
0,19,11.08,0,1,1,12,11,1,0,Enrolled
1,35,0.0,1,0,14,14,0,2,1,Dropout
0,19,13.21,0,1,1,15,14,0,0,Graduate
1,18,13.0,0,1,0,12,12,0,1,Dropout
1,19,14.54,0,0,2,16,14,0,0,Graduate
1,19,11.2,0,1,4,14,10,1,0,Enrolled
1,18,14.83,0,0,0,12,12,0,0,Graduate
1,24,12.9,1,0,4,12,8,1,1,Dropout
1,25,11.42,0,0,5,24,19,1,0,Graduate
1,28,10.75,0,0,2,10,8,1,0,Enrolled
1,19,13.75,0,1,1,12,11,0,0,Graduate
1,19,0.0,0,0,10,10,0,2,1,Dropout
1,30,0.0,0,1,10,10,0,2,1,Dropout
1,19,0.0,0,0,14,14,0,2,1,Dropout
1,21,5.0,0,0,9,10,1,2,1,Dropout
1,19,0.0,0,0,0,0,0,2,1,Dropout
1,29,0.0,0,0,12,12,0,2,1,Dropout
1,18,12.8,0,0,4,12,8,1,1,Dropout
1,21,11.12,0,0,4,10,6,1,0,Enrolled
1,20,11.81,0,0,3,14,11,1,1,Dropout
1,24,11.63,1,0,4,20,16,1,0,Enrolled
1,18,0.0,0,0,12,12,0,2,1,Dropout
1,23,12.07,0,0,2,12,10,0,0,Enrolled
1,19,12.63,0,0,2,10,8,0,0,Graduate
1,35,0.0,0,0,12,12,0,2,1,Dropout
1,20,12.84,0,0,2,16,14,0,0,Graduate
1,33,0.0,0,0,11,11,0,2,1,Dropout
1,18,13.5,0,0,0,12,12,0,0,Graduate
1,20,12.08,0,0,3,12,9,1,0,Enrolled
1,19,10.9,0,0,5,12,7,1,1,Dropout
1,18,6.5,0,0,6,12,6,2,1,Dropout
1,28,0.0,0,0,10,10,0,2,1,Dropout
1,18,13.17,0,0,0,10,10,0,0,Graduate
1,25,11.57,1,0,0,12,12,1,1,Dropout
1,19,11.25,1,0,3,12,9,1,1,Dropout
1,18,10.88,0,0,3,12,9,1,0,Graduate
1,29,16.34,0,0,0,12,12,0,0,Graduate
1,18,0.0,0,0,0,0,0,2,0,Enrolled
1,20,12.37,0,1,0,12,12,0,0,Graduate
1,20,0.0,0,0,12,12,0,2,1,Dropout
1,18,14.83,0,0,0,12,12,0,0,Graduate
1,21,12.92,0,1,0,12,12,0,0,Graduate
1,18,10.6,0,0,5,12,7,1,1,Dropout
1,20,11.46,0,0,3,10,7,1,0,Graduate
0,23,11.29,0,0,8,24,16,2,0,Enrolled
0,26,0.0,0,0,6,6,0,2,1,Dropout
0,19,5.0,1,0,9,10,1,2,1,Dropout
0,24,12.18,1,1,5,15,10,1,1,Dropout
0,20,14.98,0,1,0,12,12,0,0,Graduate
0,26,0.0,1,0,10,10,0,2,1,Dropout
0,31,12.62,0,0,5,10,5,1,1,Dropout
0,27,13.81,0,0,0,16,16,0,0,Graduate
0,24,13.08,1,0,0,12,12,0,0,Graduate
0,23,11.85,0,0,4,12,8,1,0,Enrolled
0,20,12.5,0,1,0,15,15,0,0,Graduate
0,20,13.4,0,0,3,15,12,1,0,Graduate
0,24,14.99,0,0,2,16,14,0,0,Graduate
0,39,11.38,0,0,2,10,8,1,0,Enrolled
0,18,12.55,0,0,3,12,9,1,0,Graduate
0,20,0.0,0,0,12,12,0,2,1,Dropout
0,18,13.72,0,0,0,15,15,0,0,Graduate
0,19,14.04,0,0,0,15,15,0,0,Graduate
0,18,13.2,0,0,0,10,10,0,0,Graduate
0,22,12.33,0,0,3,10,7,1,0,Enrolled
0,18,14.18,0,0,0,15,15,0,0,Graduate
0,18,12.83,0,1,0,12,12,0,0,Graduate
0,30,10.53,0,0,2,10,8,1,0,Enrolled
0,34,12.17,0,0,4,29,25,1,0,Graduate
0,38,11.12,0,0,8,12,4,2,1,Dropout
0,19,14.11,0,1,0,16,16,0,0,Graduate
0,19,11.53,0,0,4,12,8,1,1,Dropout
0,21,12.0,0,0,0,12,12,0,1,Dropout
0,18,14.17,0,1,0,12,12,0,0,Graduate
0,20,14.46,0,1,0,12,12,0,0,Graduate
0,18,11.5,0,1,0,10,10,1,0,Graduate
0,18,14.08,0,0,0,12,12,0,0,Graduate
0,36,4.9,0,1,13,14,1,2,1,Dropout
0,18,10.86,0,1,2,10,8,1,0,Graduate
0,21,0.0,0,1,10,10,0,2,1,Dropout
0,21,12.67,1,1,8,12,4,2,1,Dropout
0,18,12.62,0,0,0,12,12,0,0,Graduate
0,18,11.32,0,0,2,10,8,1,0,Graduate
0,19,12.77,0,0,2,14,12,0,0,Graduate
0,29,12.63,1,0,1,12,11,0,0,Graduate
0,20,13.2,0,1,0,12,12,0,0,Graduate
0,18,14.32,0,0,2,14,12,0,0,Graduate
0,19,12.38,0,0,1,10,9,0,0,Graduate
0,19,13.0,0,1,0,10,10,0,0,Graduate
0,37,0.0,1,0,11,11,0,2,1,Dropout
0,18,14.78,0,1,1,10,9,0,0,Graduate
0,21,11.7,0,0,6,12,6,2,1,Dropout
0,19,11.92,0,1,0,12,12,1,0,Graduate
0,19,13.7,0,0,0,10,10,0,0,Graduate
0,35,11.73,0,1,2,10,8,1,0,Enrolled
0,30,0.0,0,0,15,15,0,2,1,Dropout
0,27,12.44,0,0,3,15,12,1,1,Dropout
0,45,11.0,0,1,6,12,6,2,1,Dropout
0,50,12.48,0,1,1,16,15,0,0,Graduate
0,41,12.82,0,0,3,24,21,1,0,Graduate
0,26,12.0,0,0,2,14,12,0,0,Enrolled
0,44,6.0,0,0,11,12,1,2,1,Dropout
0,23,11.03,0,0,5,25,20,1,0,Graduate
0,34,11.5,0,0,7,22,15,2,1,Dropout
0,21,14.06,0,1,0,10,10,0,0,Graduate
0,22,11.5,0,0,7,10,3,2,1,Dropout
0,32,10.92,0,1,4,12,8,1,0,Graduate
0,20,13.68,0,0,0,15,15,0,0,Graduate
0,59,13.1,0,0,3,23,20,1,1,Dropout
0,30,11.91,0,0,2,20,18,1,0,Enrolled
0,18,11.08,0,1,0,12,12,1,0,Graduate
1,25,11.5,1,0,2,10,8,1,0,Enrolled
1,36,13.8,0,0,0,10,10,0,0,Graduate
1,36,6.0,0,0,13,14,1,2,1,Dropout
1,19,10.71,0,0,5,12,7,1,1,Dropout
1,25,11.25,0,0,1,10,9,1,0,Graduate
1,35,11.59,0,0,0,31,31,1,0,Graduate
1,20,7.0,0,0,11,12,1,2,1,Dropout
1,35,6.5,0,0,11,12,1,2,1,Dropout
0,27,11.0,0,0,9,12,3,2,1,Dropout
0,18,13.68,0,0,2,16,14,0,0,Enrolled
0,23,12.36,0,0,2,14,12,0,0,Enrolled
0,19,10.88,0,0,4,12,8,1,0,Graduate
0,18,12.37,0,1,3,14,11,1,0,Enrolled
0,26,12.21,1,0,5,14,9,1,1,Dropout
0,19,14.12,0,0,0,12,12,0,0,Graduate
0,19,0.0,0,0,15,15,0,2,1,Dropout
0,18,0.0,0,0,0,0,0,2,1,Dropout
0,19,14.13,0,1,0,15,15,0,0,Graduate
0,19,13.39,0,1,0,15,15,0,0,Graduate
0,19,14.1,0,1,0,10,10,0,0,Graduate
0,21,14.25,0,1,0,12,12,0,0,Graduate
0,18,13.33,0,0,0,12,12,0,0,Graduate
0,33,13.51,0,0,2,23,21,0,0,Graduate
0,32,12.94,0,0,4,22,18,1,0,Graduate
0,17,13.42,0,1,0,16,16,0,0,Graduate
0,31,0.0,0,0,15,15,0,2,1,Dropout
0,32,12.17,0,1,1,12,11,0,0,Graduate
0,18,15.31,0,0,0,12,12,0,1,Dropout
0,31,10.58,1,0,1,12,11,1,0,Enrolled
1,20,12.63,0,0,1,12,11,0,0,Enrolled
1,40,0.0,0,0,10,10,0,2,1,Dropout
1,32,14.5,0,0,0,10,10,0,0,Graduate
1,40,13.5,0,0,7,10,3,2,1,Dropout
1,18,0.0,0,1,0,0,0,2,0,Graduate
1,28,10.0,1,0,10,15,5,2,1,Dropout
1,19,11.6,1,0,1,12,11,1,0,Graduate
1,19,12.42,0,1,3,12,9,1,0,Graduate
1,21,0.0,0,0,10,10,0,2,1,Dropout
1,22,5.25,0,0,8,10,2,2,1,Dropout
1,18,13.04,0,0,0,10,10,0,1,Dropout
1,27,0.0,0,0,0,0,0,2,1,Dropout
1,19,10.5,0,0,10,17,7,2,0,Enrolled
1,30,12.17,0,0,3,20,17,1,0,Graduate
1,28,5.0,0,0,11,12,1,2,1,Dropout
1,34,14.0,1,1,7,10,3,2,0,Enrolled
1,21,11.21,0,0,2,10,8,1,0,Enrolled
1,20,11.36,0,1,1,12,11,1,0,Graduate
1,31,12.08,0,0,5,15,10,1,1,Dropout
1,21,11.25,1,0,6,10,4,2,1,Dropout
1,27,10.83,0,0,6,10,4,2,1,Dropout
1,19,12.52,0,0,3,12,9,1,0,Graduate
1,21,5.0,0,0,11,12,1,2,0,Enrolled
1,21,6.25,0,0,10,12,2,2,1,Dropout
1,35,12.2,0,0,8,19,11,2,1,Dropout
1,28,11.67,0,0,4,10,6,1,1,Dropout
1,24,10.84,0,0,4,12,8,1,0,Enrolled
1,19,0.0,0,0,10,10,0,2,1,Dropout
1,20,12.7,1,0,3,12,9,1,0,Enrolled
1,20,12.75,0,1,0,12,12,0,0,Graduate
1,19,11.5,0,0,7,10,3,2,0,Enrolled
1,37,11.83,1,0,6,14,8,2,1,Dropout
1,19,12.5,0,0,9,12,3,2,1,Dropout
1,36,0.0,0,0,14,14,0,2,1,Dropout
1,29,0.0,0,0,10,10,0,2,1,Dropout
1,30,11.49,0,0,1,12,11,1,0,Graduate
1,32,6.0,1,0,10,12,2,2,1,Dropout
1,26,11.75,0,0,0,12,12,1,0,Enrolled
1,37,11.25,0,0,9,12,3,2,1,Dropout
1,27,11.5,0,0,7,12,5,2,1,Dropout
1,18,12.27,0,1,1,12,11,0,0,Graduate
1,18,15.3,0,1,0,16,16,0,0,Graduate
1,32,5.75,0,0,13,15,2,2,1,Dropout
1,20,12.8,0,0,6,10,4,2,0,Enrolled
1,22,0.0,0,0,12,12,0,2,1,Dropout
0,32,0.0,0,0,15,15,0,2,1,Dropout
0,21,11.5,0,0,1,10,9,1,0,Enrolled
0,19,12.9,0,0,4,12,8,1,1,Dropout
0,18,13.75,0,1,0,12,12,0,0,Graduate
0,18,11.7,0,1,0,10,10,1,0,Graduate
0,38,0.0,1,0,10,10,0,2,1,Dropout
0,21,11.15,0,0,3,12,9,1,1,Dropout
0,21,12.25,0,0,9,12,3,2,1,Dropout
1,26,11.75,0,0,5,10,5,1,0,Enrolled
0,19,14.62,0,0,2,14,12,0,0,Graduate
0,19,14.06,0,1,2,16,14,0,0,Enrolled
0,18,11.17,1,0,5,12,7,1,1,Dropout
0,25,0.0,0,0,10,10,0,2,1,Dropout
0,19,12.19,0,0,14,28,14,2,0,Graduate
0,18,12.58,0,1,0,12,12,0,0,Graduate
0,19,12.35,0,1,0,10,10,0,0,Graduate
0,22,12.33,0,1,0,12,12,0,0,Graduate
0,21,13.14,0,0,0,12,12,0,0,Graduate
0,21,14.58,0,1,0,12,12,0,0,Graduate
0,20,12.5,0,1,0,14,14,0,0,Graduate
0,19,11.48,0,0,3,10,7,1,0,Enrolled
0,18,13.9,0,0,2,14,12,0,0,Graduate
0,26,12.92,0,0,8,14,6,2,1,Dropout
0,31,12.08,0,0,5,29,24,1,1,Dropout
0,18,14.65,0,1,0,12,12,0,0,Graduate
0,35,0.0,0,0,10,10,0,2,1,Dropout
0,19,12.92,0,0,5,10,5,1,0,Enrolled
0,19,10.76,0,1,1,12,11,1,0,Graduate
0,18,14.48,0,0,0,15,15,0,0,Graduate
0,20,12.54,0,0,0,12,12,0,0,Graduate
0,19,13.0,0,1,0,23,23,0,0,Graduate
0,21,11.45,0,1,5,12,7,1,0,Enrolled
0,18,12.5,1,1,0,14,14,0,0,Graduate
0,23,12.89,0,0,0,16,16,0,0,Graduate
0,21,12.83,0,1,1,12,11,0,0,Graduate
0,19,11.7,0,1,0,10,10,1,0,Graduate
0,19,13.65,0,0,3,10,7,1,0,Enrolled
0,20,13.84,0,0,0,20,20,0,0,Graduate
0,18,6.62,0,0,6,10,4,2,0,Enrolled
0,18,14.5,0,1,0,16,16,0,0,Graduate
0,19,14.35,0,0,2,14,12,0,0,Graduate
0,21,11.92,0,1,0,12,12,1,0,Graduate
0,18,13.19,0,1,0,12,12,0,0,Graduate
0,20,13.59,0,0,1,12,11,0,0,Enrolled
0,18,13.33,0,0,1,12,11,0,0,Graduate
0,18,13.8,0,1,0,15,15,0,0,Graduate
0,32,10.72,0,0,1,10,9,1,0,Enrolled
0,18,0.0,0,0,0,0,0,2,0,Graduate
0,19,12.0,0,0,2,12,10,0,0,Enrolled
0,18,14.15,0,1,0,16,16,0,0,Graduate
0,18,0.0,0,0,16,16,0,2,1,Dropout
0,20,13.33,0,0,0,12,12,0,0,Graduate
0,19,13.71,0,0,2,12,10,0,0,Enrolled
0,19,12.45,0,0,2,16,14,0,0,Graduate
0,18,5.5,0,0,9,10,1,2,0,Enrolled
0,18,0.0,0,0,15,15,0,2,1,Dropout
0,18,13.11,0,1,2,15,13,0,0,Graduate
0,20,14.16,0,0,3,15,12,1,0,Enrolled
0,19,12.33,0,0,0,12,12,0,0,Enrolled
0,21,5.5,0,0,10,12,2,2,1,Dropout
0,19,13.86,0,1,0,14,14,0,0,Graduate
0,20,13.67,0,1,0,12,12,0,0,Graduate
0,21,13.26,0,1,0,16,16,0,0,Graduate
0,23,0.0,0,0,12,12,0,2,1,Dropout
0,18,12.08,0,1,4,12,8,1,1,Dropout
0,30,15.0,0,0,0,10,10,0,1,Dropout
0,20,0.0,0,0,10,10,0,2,1,Dropout
0,29,6.17,0,0,7,10,3,2,1,Dropout
0,24,10.9,0,0,3,10,7,1,0,Enrolled
0,20,11.5,0,0,0,12,12,1,0,Graduate
0,27,13.42,0,0,2,12,10,0,1,Dropout
0,23,0.0,0,0,10,10,0,2,1,Dropout
0,23,14.75,0,1,0,12,12,0,0,Graduate
0,18,14.2,0,0,2,16,14,0,0,Graduate
0,19,14.75,0,1,0,12,12,0,0,Graduate
0,19,14.02,0,0,0,15,15,0,1,Dropout
0,18,13.92,0,1,0,12,12,0,1,Dropout
0,19,12.42,0,0,0,12,12,0,0,Graduate
0,18,13.46,0,1,0,12,12,0,0,Graduate
0,29,10.42,0,0,8,25,17,2,0,Enrolled
0,24,11.69,0,0,1,15,14,1,0,Graduate
0,19,11.88,0,0,10,14,4,2,1,Dropout
0,19,11.98,0,0,1,14,13,1,0,Enrolled
0,19,12.65,0,0,4,12,8,1,0,Enrolled
0,20,11.95,0,0,1,12,11,1,0,Graduate
0,18,13.25,0,0,0,12,12,0,0,Graduate
0,18,11.52,0,0,2,12,10,1,1,Dropout
0,19,12.36,0,1,1,15,14,0,0,Graduate
0,19,15.19,0,0,0,12,12,0,1,Dropout
0,18,0.0,0,1,0,0,0,2,0,Graduate
0,19,13.0,0,1,0,12,12,0,0,Graduate
0,18,14.54,0,1,0,15,15,0,0,Graduate
0,24,12.21,0,0,0,10,10,0,0,Enrolled
0,28,13.44,1,0,5,14,9,1,0,Enrolled
0,20,11.57,0,0,2,16,14,1,0,Graduate
0,19,12.66,0,1,2,16,14,0,0,Graduate
0,22,10.0,0,0,7,10,3,2,1,Dropout
0,19,13.44,0,0,0,12,12,0,0,Graduate
0,36,13.04,0,0,1,25,24,0,0,Graduate
0,19,14.67,0,1,0,12,12,0,0,Graduate
0,18,11.86,0,0,1,12,11,1,0,Graduate
0,40,0.0,0,0,10,10,0,2,1,Dropout
0,19,12.9,0,1,2,14,12,0,0,Graduate
0,38,13.13,0,0,6,16,10,2,0,Enrolled
0,32,11.58,0,0,12,19,7,2,1,Dropout
0,19,11.07,0,0,4,12,8,1,0,Enrolled
0,19,13.46,0,0,0,12,12,0,0,Graduate
0,35,0.0,0,0,6,6,0,2,1,Dropout
0,20,11.75,0,0,3,9,6,1,0,Enrolled
0,29,11.26,0,0,1,16,15,1,0,Graduate
0,29,10.82,0,0,1,10,9,1,0,Enrolled
0,19,12.77,0,1,2,16,14,0,0,Enrolled
0,18,13.8,0,1,2,16,14,0,0,Graduate
0,25,13.42,1,0,0,12,12,0,0,Graduate
0,50,0.0,1,0,11,11,0,2,1,Dropout
0,24,12.1,0,0,2,29,27,0,1,Dropout
0,18,0.0,0,0,10,10,0,2,1,Dropout
0,20,15.06,0,0,1,12,11,0,0,Graduate
0,20,14.8,1,1,0,31,31,0,0,Graduate
0,21,11.95,0,0,9,20,11,2,1,Dropout
1,28,10.5,1,0,6,14,8,2,0,Enrolled
1,19,13.08,0,1,0,12,12,0,0,Graduate
1,18,12.94,0,1,0,16,16,0,0,Graduate
1,22,0.0,0,0,0,0,0,2,0,Graduate
1,25,0.0,0,0,12,12,0,2,1,Dropout
1,37,12.94,0,0,4,14,10,1,1,Dropout
1,38,12.0,0,0,5,14,9,1,1,Dropout
1,36,11.37,0,0,4,12,8,1,1,Dropout
1,18,13.0,0,0,2,16,14,0,0,Graduate
1,19,0.0,0,0,11,11,0,2,1,Dropout
1,24,12.42,1,0,5,10,5,1,1,Dropout
1,20,11.58,0,0,2,12,10,1,0,Graduate
1,21,0.0,0,0,0,0,0,2,1,Dropout
1,32,0.0,0,0,10,10,0,2,1,Dropout
1,39,5.0,0,0,9,10,1,2,1,Dropout
1,33,0.0,0,0,10,10,0,2,1,Dropout
1,20,11.58,0,1,1,10,9,1,0,Graduate
1,19,14.8,0,0,0,12,12,0,0,Graduate
1,43,11.15,0,0,5,10,5,1,1,Dropout
1,49,12.47,0,0,2,10,8,0,1,Dropout
1,18,13.08,0,1,0,12,12,0,0,Graduate
1,27,0.0,0,0,12,12,0,2,0,Enrolled
1,19,13.1,0,1,0,10,10,0,1,Dropout
1,45,6.75,1,1,6,12,6,2,1,Dropout
1,19,13.0,0,0,0,12,12,0,0,Graduate
1,21,11.73,0,1,2,12,10,1,0,Graduate
1,18,12.58,0,1,1,12,11,0,0,Graduate
1,18,0.0,0,0,10,10,0,2,1,Dropout
1,29,0.0,0,0,12,12,0,2,1,Dropout
1,19,11.55,0,0,0,10,10,1,0,Graduate
1,18,11.75,0,1,2,10,8,1,0,Enrolled
1,22,12.33,0,1,1,16,15,0,0,Graduate
1,18,12.76,0,1,0,15,15,0,1,Dropout
1,20,13.7,0,0,5,12,7,1,0,Enrolled
1,20,0.0,0,0,0,0,0,2,1,Dropout
1,29,7.0,1,1,11,12,1,2,1,Dropout
1,29,11.46,0,0,3,10,7,1,1,Dropout
1,23,12.12,0,0,7,12,5,2,0,Enrolled
1,19,0.0,1,0,0,0,0,2,1,Dropout
1,18,6.0,0,0,9,10,1,2,1,Dropout
1,22,12.0,0,0,6,12,6,2,1,Dropout
1,34,11.61,1,0,7,20,13,2,1,Dropout
1,26,13.16,0,0,0,10,10,0,0,Graduate
1,24,11.45,0,0,9,34,25,2,1,Dropout
1,17,14.15,0,1,0,12,12,0,0,Graduate
1,21,10.17,0,0,5,10,5,1,0,Enrolled
1,34,14.4,0,0,0,10,10,0,0,Enrolled
1,19,13.11,0,0,0,12,12,0,0,Graduate
1,49,11.4,1,0,9,19,10,2,1,Dropout
1,23,12.07,0,0,3,14,11,1,1,Dropout
1,18,12.9,0,0,3,10,7,1,1,Dropout
1,20,13.09,0,0,3,15,12,1,0,Enrolled
1,19,13.57,0,0,1,12,11,0,0,Graduate
1,24,13.22,0,0,2,19,17,0,0,Enrolled
1,18,14.2,0,0,0,10,10,0,0,Graduate
1,45,0.0,1,0,12,12,0,2,1,Dropout
1,30,5.5,0,0,8,10,2,2,1,Dropout
1,28,11.67,0,0,6,28,22,2,1,Dropout
1,40,0.0,0,0,10,10,0,2,1,Dropout
1,32,0.0,0,0,10,10,0,2,1,Dropout
1,19,11.38,0,0,4,12,8,1,1,Dropout
1,20,12.92,0,0,0,12,12,0,0,Graduate
1,18,5.0,0,0,9,10,1,2,1,Dropout
1,20,12.25,0,0,4,12,8,1,1,Dropout
1,39,12.5,0,0,2,10,8,0,0,Enrolled
1,19,13.63,0,0,2,12,10,0,0,Enrolled
1,38,10.92,0,0,5,10,5,1,0,Enrolled
1,18,13.27,0,1,2,14,12,0,0,Graduate
1,18,13.35,0,1,0,15,15,0,0,Graduate
1,28,0.0,0,0,10,10,0,2,1,Dropout
1,31,0.0,0,0,12,12,0,2,1,Dropout
1,23,13.48,0,0,2,14,12,0,0,Graduate
1,21,12.36,0,0,4,15,11,1,0,Enrolled
1,33,0.0,1,0,11,11,0,2,1,Dropout
1,22,12.33,0,0,4,10,6,1,1,Dropout
1,20,17.11,1,0,0,10,10,0,1,Dropout
1,19,13.18,1,0,1,12,11,0,0,Enrolled
1,20,13.47,0,0,0,12,12,0,0,Graduate
1,25,11.48,0,0,2,12,10,1,0,Enrolled
1,25,0.0,0,0,12,12,0,2,1,Dropout
1,19,12.4,0,0,0,12,12,0,0,Enrolled
1,20,13.55,0,0,1,10,9,0,0,Graduate
1,33,6.53,0,0,9,14,5,2,0,Enrolled
1,19,13.73,0,0,0,12,12,0,0,Graduate
1,31,0.0,0,0,10,10,0,2,1,Dropout
1,24,16.0,1,0,9,13,4,2,1,Dropout
1,23,0.0,1,0,10,10,0,2,1,Dropout
1,26,10.67,0,1,4,10,6,1,1,Dropout
1,38,14.5,0,0,0,36,36,0,0,Graduate
1,20,13.9,0,1,0,10,10,0,0,Graduate
1,20,13.45,0,0,2,10,8,0,0,Graduate
1,25,0.0,0,0,12,12,0,2,1,Dropout
1,19,11.6,0,0,3,12,9,1,0,Graduate
1,18,16.1,0,0,0,10,10,0,0,Graduate
1,28,10.44,0,0,12,24,12,2,1,Dropout
1,18,0.0,0,0,10,10,0,2,0,Enrolled
1,20,13.37,0,1,0,12,12,0,0,Graduate
1,18,14.57,0,0,0,12,12,0,0,Graduate
1,19,10.35,0,0,1,10,9,1,0,Graduate
1,24,10.25,1,0,12,16,4,2,1,Dropout
1,21,0.0,0,0,12,12,0,2,1,Dropout
1,20,14.83,0,1,0,12,12,0,0,Graduate
1,21,13.11,0,0,2,12,10,0,0,Graduate
1,24,12.96,1,0,1,15,14,0,0,Graduate
1,27,0.0,0,0,10,10,0,2,1,Dropout
